index,ncaa_id,team,player_id,name,year,hometown,homestate,high_school,previous_school_clean,height_clean,position,jersey,url,season,team_state,conference,division,height_ft,height_in,total_inches,primary_position,secondary_position,position_clean,year_clean,redshirt,hs_clean,hometown_clean,state_clean,country_clean
7144,294,Idaho St.,7401.0,Martyna Kowalska,Junior,Leszno,Poland,,,"6'0""",Forward,13,https://www.isubengals.com/sports/womens-basketball/roster/martyna-kowalska/7401,2022-23,ID,Big Sky,I,6.0,0.0,72.0,FORWARD,,FORWARD,Junior,0,,"LESZNO, POLAND",,POLAND
7145,294,Idaho St.,7403.0,Maunayia Harrigfeld,Junior,Idaho Falls,Idaho,Bonneville HS,Treasure Valley CC,"5'11""",Forward,14,https://www.isubengals.com/sports/womens-basketball/roster/maunayia-harrigfeld/7403,2022-23,ID,Big Sky,I,5.0,11.0,71.0,FORWARD,,FORWARD,Junior,0,Bonneville HS,"IDAHO FALLS, ID",ID,USA
7146,294,Idaho St.,7404.0,Malerie Long,Freshman,Nyssa,Oregon,Nyssa HS,,"5'6""",Guard,20,https://www.isubengals.com/sports/womens-basketball/roster/malerie-long/7404,2022-23,ID,Big Sky,I,5.0,6.0,66.0,GUARD,,GUARD,Freshman,0,Nyssa HS,"NYSSA, OR",OR,USA
7147,294,Idaho St.,7391.0,Mia Flor,Redshirt Freshman,Missoula,Montana,Kings HS,,"6'1""",Forward,21,https://www.isubengals.com/sports/womens-basketball/roster/mia-flor/7391,2022-23,ID,Big Sky,I,6.0,1.0,73.0,FORWARD,,FORWARD,Freshman,1,Kings HS,"MISSOULA, MONTANA",MT,USA
7148,294,Idaho St.,7390.0,Sophia Covello,Redshirt Freshman,Roseville,California,Woodcreek HS,,"5'9""",Guard,22,https://www.isubengals.com/sports/womens-basketball/roster/sophia-covello/7390,2022-23,ID,Big Sky,I,5.0,9.0,69.0,GUARD,,GUARD,Freshman,1,Woodcreek HS,"ROSEVILLE, CALIFORNIA",CA,USA
7149,294,Idaho St.,7433.0,Nika Lokica,Freshman,Split,Croatia,,,"5'10""",Guard,23,https://www.isubengals.com/sports/womens-basketball/roster/nika-lokica/7433,2022-23,ID,Big Sky,I,5.0,10.0,70.0,GUARD,,GUARD,Freshman,0,,"SPLIT, CROATIA",,CROATIA
7150,294,Idaho St.,7397.0,Halle Wright,Freshman,Prosser,Washington,Prosser HS,,"6'0""",Forward,24,https://www.isubengals.com/sports/womens-basketball/roster/halle-wright/7397,2022-23,ID,Big Sky,I,6.0,0.0,72.0,FORWARD,,FORWARD,Freshman,0,Prosser HS,"PROSSER, WA",WA,USA
7151,294,Idaho St.,7393.0,Ivvana Murillo,Redshirt Senior,Medellin,Colombia,,,"6'1""",Forward,30,https://www.isubengals.com/sports/womens-basketball/roster/ivvana-murillo/7393,2022-23,ID,Big Sky,I,6.0,1.0,73.0,FORWARD,,FORWARD,Senior,1,,"MEDELLIN, COLOMBIA",,COLOMBIA
7152,294,Idaho St.,7399.0,Sydney Bevington,Sophomore,Arvada,Colorado,Ralston Valley HS,Santa Clara,"6'0""",Guard,33,https://www.isubengals.com/sports/womens-basketball/roster/sydney-bevington/7399,2022-23,ID,Big Sky,I,6.0,0.0,72.0,GUARD,,GUARD,Sophomore,0,Ralston Valley HS,"ARVADA, CO",CO,USA
7153,297,Illinois Col.,6551.0,Callie Hughes,Sophomore,Jacksonville,Ill,Franklin,,"5'7""",Guard,0,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/callie-hughes/6551,2022-23,IL,MWC,III,5.0,7.0,67.0,GUARD,,GUARD,Sophomore,0,Franklin,"JACKSONVILLE, ILL",IL,USA
7154,297,Illinois Col.,6571.0,Maya Williams,Freshman,Cooper City,Fla,St. Thomas Aquinas,,"5'5""",Guard,1,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/maya-williams/6571,2022-23,IL,MWC,III,5.0,5.0,65.0,GUARD,,GUARD,Freshman,0,St. Thomas Aquinas,"COOPER CITY, FLA",FL,USA
7155,297,Illinois Col.,6567.0,Brooke Oakley,Freshman,Warrensburg,Ill,Warrensburg-Latham,,"6'0""",Guard/Forward,2,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/brooke-oakley/6567,2022-23,IL,MWC,III,6.0,0.0,72.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Warrensburg-Latham,"WARRENSBURG, ILL",IL,USA
7156,297,Illinois Col.,6557.0,Haylee Sagle,Sophomore,Mechanicsburg,Ill,Taylorville,,"5'11""",Guard/Forward,3,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/haylee-sagle/6557,2022-23,IL,MWC,III,5.0,11.0,71.0,GUARD,FORWARD,GUARD/FORWARD,Sophomore,0,Taylorville,"MECHANICSBURG, ILL",IL,USA
7157,297,Illinois Col.,6554.0,Anna McKee,Sophomore,Edwardsville,Ill,Father McGivney Catholic,,"5'8""",Guard,4,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/anna-mckee/6554,2022-23,IL,MWC,III,5.0,8.0,68.0,GUARD,,GUARD,Sophomore,0,Father McGivney Catholic,"EDWARDSVILLE, ILL",IL,USA
7158,297,Illinois Col.,6555.0,Lakeida Nichols,Senior,Mahomet,Ill,Mahomet-Seymour,,"5'8""",Guard/Forward,5,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/lakeida-nichols/6555,2022-23,IL,MWC,III,5.0,8.0,68.0,GUARD,FORWARD,GUARD/FORWARD,Senior,0,Mahomet-Seymour,"MAHOMET, ILL",IL,USA
7159,297,Illinois Col.,6545.0,Isabella Aguirre,Junior,Rockford,Ill,Auburn,,"5'5""",Guard,10,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/isabella-aguirre/6545,2022-23,IL,MWC,III,5.0,5.0,65.0,GUARD,,GUARD,Junior,0,Auburn,"ROCKFORD, ILL",IL,USA
7160,297,Illinois Col.,6566.0,Amya Mayes,Freshman,Bloomington,Ind,Bloomington North,,"5'11""",Forward,11,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/amya-mayes/6566,2022-23,IL,MWC,III,5.0,11.0,71.0,FORWARD,,FORWARD,Freshman,0,Bloomington North,"BLOOMINGTON, IND",IN,USA
7161,297,Illinois Col.,6548.0,Calyn Garza,Sophomore,Oneida,Ill,ROWVA,,"5'9""",Guard/Forward,12,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/calyn-garza/6548,2022-23,IL,MWC,III,5.0,9.0,69.0,GUARD,FORWARD,GUARD/FORWARD,Sophomore,0,ROWVA,"ONEIDA, ILL",IL,USA
7162,297,Illinois Col.,6558.0,Maya Smith,Junior,Belvidere,Ill,Belvidere,,"5'3""",Guard,13,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/maya-smith/6558,2022-23,IL,MWC,III,5.0,3.0,63.0,GUARD,,GUARD,Junior,0,Belvidere,"BELVIDERE, ILL",IL,USA
7163,297,Illinois Col.,6547.0,Sarra Faust,Junior,De Soto,Missouri,Grandview,,"5'8""",Guard,14,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/sarra-faust/6547,2022-23,IL,MWC,III,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,Grandview,"DE SOTO, MO",MO,USA
7164,297,Illinois Col.,6561.0,Madison Webb,Junior,Maryville,Ill,Father McGivney,,"5'9""",Guard/Forward,15,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/madison-webb/6561,2022-23,IL,MWC,III,5.0,9.0,69.0,GUARD,FORWARD,GUARD/FORWARD,Junior,0,Father McGivney,"MARYVILLE, ILL",IL,USA
7165,297,Illinois Col.,6570.0,Brooklyn Stiefel,Freshman,Ursa,Ill,Unity,,"5'9""",Guard/Forward,20,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/brooklyn-stiefel/6570,2022-23,IL,MWC,III,5.0,9.0,69.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Unity,"URSA, ILL",IL,USA
7166,297,Illinois Col.,6553.0,Keaton Link,Sophomore,Gillespie,Ill,Gillespie,,"5'10""",Guard,21,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/keaton-link/6553,2022-23,IL,MWC,III,5.0,10.0,70.0,GUARD,,GUARD,Sophomore,0,Gillespie,"GILLESPIE, ILL",IL,USA
7167,297,Illinois Col.,6564.0,Rylie Galvin,Freshman,Chicago,Ill,St. Laurence,,"5'8""",Guard/Forward,22,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/rylie-galvin/6564,2022-23,IL,MWC,III,5.0,8.0,68.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,St. Laurence,"CHICAGO, ILL",IL,USA
7168,297,Illinois Col.,6563.0,Jordyn Cannon,Freshman,El Paso,Ill,El Paso-Gridley,,"5'3""",Guard,23,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/jordyn-cannon/6563,2022-23,IL,MWC,III,5.0,3.0,63.0,GUARD,,GUARD,Freshman,0,El Paso-Gridley,"EL PASO, ILL",IL,USA
7169,297,Illinois Col.,6552.0,Micah Huwe,Senior,O'Fallon,Missouri,Francis Howell,,"6'1""",Center,24,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/micah-huwe/6552,2022-23,IL,MWC,III,6.0,1.0,73.0,CENTER,,CENTER,Senior,0,Francis Howell,"O'FALLON, MO",MO,USA
7170,297,Illinois Col.,6623.0,Suzie Green,Senior,Chatham,Ill,Glenwood,,"5'6""",Guard,25,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/suzie-green/6623,2022-23,IL,MWC,III,5.0,6.0,66.0,GUARD,,GUARD,Senior,0,Glenwood,"CHATHAM, ILL",IL,USA
7171,297,Illinois Col.,6565.0,Gracie Kizer,Freshman,Pekin,Ill,Pekin Community,,"5'9""",Guard,30,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/gracie-kizer/6565,2022-23,IL,MWC,III,5.0,9.0,69.0,GUARD,,GUARD,Freshman,0,Pekin Community,"PEKIN, ILL",IL,USA
7172,297,Illinois Col.,6568.0,Jayln Patterson,Freshman,Plainfield,Ill,Plainfield North,,"5'11""",Forward,34,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/jayln-patterson/6568,2022-23,IL,MWC,III,5.0,11.0,71.0,FORWARD,,FORWARD,Freshman,0,Plainfield North,"PLAINFIELD, ILL",IL,USA
7173,297,Illinois Col.,6562.0,Ashlyn Wightman,Junior,Waterloo,Ill,Gibault Catholic,,"6'0""",Center,40,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/ashlyn-wightman/6562,2022-23,IL,MWC,III,6.0,0.0,72.0,CENTER,,CENTER,Junior,0,Gibault Catholic,"WATERLOO, ILL",IL,USA
7174,297,Illinois Col.,6556.0,Lilly Pepper,Senior,Pittsfield,Ill,Pittsfield,,"5'10""",Forward,42,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/lilly-pepper/6556,2022-23,IL,MWC,III,5.0,10.0,70.0,FORWARD,,FORWARD,Senior,0,Pittsfield,"PITTSFIELD, ILL",IL,USA
7175,297,Illinois Col.,6710.0,Maty Thiam,Freshman,Senegal,West Africa,,,"5'10""",Guard/Forward,44,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/maty-thiam/6710,2022-23,IL,MWC,III,5.0,10.0,70.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,,"SENEGAL, WEST AFRICA",,SENEGAL
7176,297,Illinois Col.,6560.0,Ava Uhles,Sophomore,Carrollton,Ill,Carrollton,,"6'0""",Forward/Center,55,https://www.illinoiscollegeathletics.com/sports/womens-basketball/roster/ava-uhles/6560,2022-23,IL,MWC,III,6.0,0.0,72.0,FORWARD,CENTER,FORWARD/CENTER,Sophomore,0,Carrollton,"CARROLLTON, ILL",IL,USA
7177,3,Adelphi,9828.0,Fiona Mannion,Junior,Dorchester,Mass,Boston Latin Academy,,"5'9""",Forward,0,https://www.aupanthers.com/sports/womens-basketball/roster/fiona-mannion/9828,2022-23,NY,NE10,II,5.0,9.0,69.0,FORWARD,,FORWARD,Junior,0,Boston Latin Academy,"DORCHESTER, MASS",MA,USA
7178,3,Adelphi,9830.0,Kaitlyn O'Connell,Sophomore,Essex,Mass,The Governor's Academy,,"5'2""",Guard,1,https://www.aupanthers.com/sports/womens-basketball/roster/kaitlyn-o-connell/9830,2022-23,NY,NE10,II,5.0,2.0,62.0,GUARD,,GUARD,Sophomore,0,The Governor's Academy,"ESSEX, MASS",MA,USA
7179,3,Adelphi,9837.0,Carmen Kweti,Freshman,Frederick,Maryland,Urbana,,"5'11""",Forward,4,https://www.aupanthers.com/sports/womens-basketball/roster/carmen-kweti/9837,2022-23,NY,NE10,II,5.0,11.0,71.0,FORWARD,,FORWARD,Freshman,0,Urbana,"FREDERICK, MD",MD,USA
7180,3,Adelphi,9827.0,Ali Lister,Sophomore,Kutztown,Pennsylvania,Northwestern Lehigh,,"5'9""",Guard,5,https://www.aupanthers.com/sports/womens-basketball/roster/ali-lister/9827,2022-23,NY,NE10,II,5.0,9.0,69.0,GUARD,,GUARD,Sophomore,0,Northwestern Lehigh,"KUTZTOWN, PA",PA,USA
7181,3,Adelphi,9824.0,Maura Carney,Sophomore,Jackson,NJ.,Jackson Liberty,,"5'6""",Guard,10,https://www.aupanthers.com/sports/womens-basketball/roster/maura-carney/9824,2022-23,NY,NE10,II,5.0,6.0,66.0,GUARD,,GUARD,Sophomore,0,Jackson Liberty,"JACKSON, NJ",NJ,USA
7182,3,Adelphi,9829.0,Victoria Morgan,Sophomore,Liverpool,NY.,Liverpool,,"5'8""",Guard,11,https://www.aupanthers.com/sports/womens-basketball/roster/victoria-morgan/9829,2022-23,NY,NE10,II,5.0,8.0,68.0,GUARD,,GUARD,Sophomore,0,Liverpool,"LIVERPOOL, NY",NY,USA
7183,3,Adelphi,9836.0,Amanda Behrend-Hansen,Freshman,Chicago,Ill,Fenwick,,"6'2""",Forward,12,https://www.aupanthers.com/sports/womens-basketball/roster/amanda-behrend-hansen/9836,2022-23,NY,NE10,II,6.0,2.0,74.0,FORWARD,,FORWARD,Freshman,0,Fenwick,"CHICAGO, ILL",IL,USA
7184,3,Adelphi,9826.0,Ty'zhea Hawkins,Graduate Student,Brentwood,NY.,Brentwood (Massasoit C.C.),,"5'4""",Guard,13,https://www.aupanthers.com/sports/womens-basketball/roster/ty-zhea-hawkins/9826,2022-23,NY,NE10,II,5.0,4.0,64.0,GUARD,,GUARD,Graduate Student,0,Brentwood (Massasoit C.C.),"BRENTWOOD, NY",NY,USA
7185,3,Adelphi,9831.0,Rolanda Robinson,Sophomore,Brooklyn,NY.,Bishop Loughlin,,"5'8""",Guard,14,https://www.aupanthers.com/sports/womens-basketball/roster/rolanda-robinson/9831,2022-23,NY,NE10,II,5.0,8.0,68.0,GUARD,,GUARD,Sophomore,0,Bishop Loughlin,"BROOKLYN, NY",NY,USA
7186,3,Adelphi,9835.0,Christina Sanchez,Freshman,Copiague,NY.,Perkiomen School,,"5'7""",Guard,15,https://www.aupanthers.com/sports/womens-basketball/roster/christina-sanchez/9835,2022-23,NY,NE10,II,5.0,7.0,67.0,GUARD,,GUARD,Freshman,0,Perkiomen School,"COPIAGUE, NY",NY,USA
7187,3,Adelphi,9832.0,Sydney Rosenoff,Sophomore,Dix Hills,NY.,Long Island Lutheran,,"5'9""",Guard,20,https://www.aupanthers.com/sports/womens-basketball/roster/sydney-rosenoff/9832,2022-23,NY,NE10,II,5.0,9.0,69.0,GUARD,,GUARD,Sophomore,0,Long Island Lutheran,"DIX HILLS, NY",NY,USA
7188,3,Adelphi,9833.0,Lauren Hammersley,Graduate Student,Garden City,NY.,Our Lady of Mercy Academy (Assumption),,"5'7""",Guard,22,https://www.aupanthers.com/sports/womens-basketball/roster/lauren-hammersley/9833,2022-23,NY,NE10,II,5.0,7.0,67.0,GUARD,,GUARD,Graduate Student,0,Our Lady of Mercy Academy (Assumption),"GARDEN CITY, NY",NY,USA
7189,3,Adelphi,9825.0,Madison Graham,Junior,Valatie,NY.,Ichabod Crane,,"5'8""",Guard,23,https://www.aupanthers.com/sports/womens-basketball/roster/madison-graham/9825,2022-23,NY,NE10,II,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,Ichabod Crane,"VALATIE, NY",NY,USA
7190,3,Adelphi,9834.0,Jenna Jordan,Senior,Valley Cottage,NY.,Saddle River Day (Manhattan),,"6'1""",Forward,33,https://www.aupanthers.com/sports/womens-basketball/roster/jenna-jordan/9834,2022-23,NY,NE10,II,6.0,1.0,73.0,FORWARD,,FORWARD,Senior,0,Saddle River Day (Manhattan),"VALLEY COTTAGE, NY",NY,USA
7191,30,Arkansas St.,5704.0,Jade Upshaw,Sophomore,Sapulpa,Okla,Kellyville HS,,"5'7""",Guard,0,https://www.astateredwolves.com/sports/womens-basketball/roster/jade-upshaw/5704,2022-23,AR,Sun Belt,I,5.0,7.0,67.0,GUARD,,GUARD,Sophomore,0,Kellyville HS,"SAPULPA, OKLA",OK,USA
7192,30,Arkansas St.,5860.0,Jordan Clark,Junior,Ellisville,Miss,South Jones HS,Jones College,"5'7""",Guard,1,https://www.astateredwolves.com/sports/womens-basketball/roster/jordan-clark/5860,2022-23,AR,Sun Belt,I,5.0,7.0,67.0,GUARD,,GUARD,Junior,0,South Jones HS,"ELLISVILLE, MISS",MS,USA
7193,30,Arkansas St.,5700.0,Leilani Augmon,Redshirt Sophomore,San Jose,Calif,Silver Creek HS,Salt Lake CC,"5'11""",Guard/Foward,2,https://www.astateredwolves.com/sports/womens-basketball/roster/leilani-augmon/5700,2022-23,AR,Sun Belt,I,5.0,11.0,71.0,GUARD,FORWARD,GUARD/FORWARD,Sophomore,1,Silver Creek HS,"SAN JOSE, CALIF",CA,USA
7194,30,Arkansas St.,5861.0,Tieriney Echols,Sophomore,Memphis,Tenn,Memphis Academy of Health Science,State Fair CC,"5'9""",Guard,3,https://www.astateredwolves.com/sports/womens-basketball/roster/tieriney-echols/5861,2022-23,AR,Sun Belt,I,5.0,9.0,69.0,GUARD,,GUARD,Sophomore,0,Memphis Academy of Health Science,"MEMPHIS, TENN",TN,USA
7195,30,Arkansas St.,5858.0,Bre Beck,Graduate Student,Chicago,Ill,Whitney M. Young Magnet HS,FAU,"5'8""",Guard,4,https://www.astateredwolves.com/sports/womens-basketball/roster/bre-beck/5858,2022-23,AR,Sun Belt,I,5.0,8.0,68.0,GUARD,,GUARD,Graduate Student,0,Whitney M. Young Magnet HS,"CHICAGO, ILL",IL,USA
7196,30,Arkansas St.,5915.0,Linay Bodden,Freshman,Bronx,NY.,St. Jean Baptiste HS,,"6'2""",Forward,5,https://www.astateredwolves.com/sports/womens-basketball/roster/linay-bodden/5915,2022-23,AR,Sun Belt,I,6.0,2.0,74.0,FORWARD,,FORWARD,Freshman,0,St. Jean Baptiste HS,"BRONX, NY",NY,USA
7197,30,Arkansas St.,5702.0,Keya Patton,Senior,Indianapolis,Ind,Cathedral HS,Wabash Valley College / Auburn,"5'7""",Guard,10,https://www.astateredwolves.com/sports/womens-basketball/roster/keya-patton/5702,2022-23,AR,Sun Belt,I,5.0,7.0,67.0,GUARD,,GUARD,Senior,0,Cathedral HS,"INDIANAPOLIS, IND",IN,USA
7198,30,Arkansas St.,5705.0,Mailyn Wilkerson,Sophomore,Houston,Texas,Summer Creek HS,Trinity Valley CC,"5'6""",Guard,11,https://www.astateredwolves.com/sports/womens-basketball/roster/mailyn-wilkerson/5705,2022-23,AR,Sun Belt,I,5.0,6.0,66.0,GUARD,,GUARD,Sophomore,0,Summer Creek HS,"HOUSTON, TEXAS",TX,USA
7199,30,Arkansas St.,5706.0,Jada Williams,Redshirt Freshman,Union City,Tenn,Union City HS,,"6'0""",Forward,14,https://www.astateredwolves.com/sports/womens-basketball/roster/jada-williams/5706,2022-23,AR,Sun Belt,I,6.0,0.0,72.0,FORWARD,,FORWARD,Freshman,1,Union City HS,"UNION CITY, TENN",TN,USA
7200,30,Arkansas St.,5862.0,Anna Griffin,Sophomore,Aurora,Ill,Aurora Christian HS,Virginia,"6'1""",Guard/Foward,15,https://www.astateredwolves.com/sports/womens-basketball/roster/anna-griffin/5862,2022-23,AR,Sun Belt,I,6.0,1.0,73.0,GUARD,FORWARD,GUARD/FORWARD,Sophomore,0,Aurora Christian HS,"AURORA, ILL",IL,USA
7201,30,Arkansas St.,5857.0,Izzy Higginbottom,Sophomore,Batesville,Ark,Batesville HS,Missouri,"5'7""",Guard,23,https://www.astateredwolves.com/sports/womens-basketball/roster/izzy-higginbottom/5857,2022-23,AR,Sun Belt,I,5.0,7.0,67.0,GUARD,,GUARD,Sophomore,0,Batesville HS,"BATESVILLE, ARK",AR,USA
7202,30,Arkansas St.,5703.0,Lauryn Pendleton,Sophomore,Little Rock,Ark,Little Rock Central HS,,"5'9""",Guard,24,https://www.astateredwolves.com/sports/womens-basketball/roster/lauryn-pendleton/5703,2022-23,AR,Sun Belt,I,5.0,9.0,69.0,GUARD,,GUARD,Sophomore,0,Little Rock Central HS,"LITTLE ROCK, ARK",AR,USA
7203,30,Arkansas St.,5701.0,Kiayra Ellis,Sophomore,Shreveport,Louisiana,Captain Shreve HS,,"6'0""",Forward,30,https://www.astateredwolves.com/sports/womens-basketball/roster/kiayra-ellis/5701,2022-23,AR,Sun Belt,I,6.0,0.0,72.0,FORWARD,,FORWARD,Sophomore,0,Captain Shreve HS,"SHREVEPORT, LA",LA,USA
7204,30,Arkansas St.,5859.0,Melodie Kapinga,Senior,Arlington,Texas,MacArthur HS,UC Irvine,"6'3""",Forward/Center,42,https://www.astateredwolves.com/sports/womens-basketball/roster/melodie-kapinga/5859,2022-23,AR,Sun Belt,I,6.0,3.0,75.0,FORWARD,CENTER,FORWARD/CENTER,Senior,0,MacArthur HS,"ARLINGTON, TEXAS",TX,USA
7205,300,Ill. Wesleyan,17836.0,Sara Balli,Freshman,Bloomingdale,Ill,Lake Park,,"5'9""",Guard,1,https://www.iwusports.com/sports/womens-basketball/roster/sara-balli/17836,2022-23,IL,CCIW,III,5.0,9.0,69.0,GUARD,,GUARD,Freshman,0,Lake Park,"BLOOMINGDALE, ILL",IL,USA
7206,300,Ill. Wesleyan,17838.0,Sawyer White,Freshman,Downers Grove,Ill,Montini Catholic,,"5'8""",Guard,2,https://www.iwusports.com/sports/womens-basketball/roster/sawyer-white/17838,2022-23,IL,CCIW,III,5.0,8.0,68.0,GUARD,,GUARD,Freshman,0,Montini Catholic,"DOWNERS GROVE, ILL",IL,USA
7207,300,Ill. Wesleyan,17826.0,Megan Moody,Senior,Gibson City,Ill,Gibson City/Melvin-Sibley,,"5'7""",Guard,3,https://www.iwusports.com/sports/womens-basketball/roster/megan-moody/17826,2022-23,IL,CCIW,III,5.0,7.0,67.0,GUARD,,GUARD,Senior,0,Gibson City/Melvin-Sibley,"GIBSON CITY, ILL",IL,USA
7208,300,Ill. Wesleyan,17820.0,Launi Chanthaboury,Junior,St Charles,Ill,St Charles North,,"5'6""",Guard,4,https://www.iwusports.com/sports/womens-basketball/roster/launi-chanthaboury/17820,2022-23,IL,CCIW,III,5.0,6.0,66.0,GUARD,,GUARD,Junior,0,St Charles North,"ST CHARLES, ILL",IL,USA
7209,300,Ill. Wesleyan,17823.0,Lauren Huber,Sophomore,Lombard,Ill,Glenbard East,,"5'8""",Guard,5,https://www.iwusports.com/sports/womens-basketball/roster/lauren-huber/17823,2022-23,IL,CCIW,III,5.0,8.0,68.0,GUARD,,GUARD,Sophomore,0,Glenbard East,"LOMBARD, ILL",IL,USA
7210,300,Ill. Wesleyan,17821.0,Emily Collins,Senior,Arlington Heights,Ill,John Hersey,,"5'8""",Guard,10,https://www.iwusports.com/sports/womens-basketball/roster/emily-collins/17821,2022-23,IL,CCIW,III,5.0,8.0,68.0,GUARD,,GUARD,Senior,0,John Hersey,"ARLINGTON HEIGHTS, ILL",IL,USA
7211,300,Ill. Wesleyan,17835.0,Payton Jacob,Freshman,St. Joseph,Ill,St. Joseph-Ogden,,"5'10""",Forward,11,https://www.iwusports.com/sports/womens-basketball/roster/payton-jacob/17835,2022-23,IL,CCIW,III,5.0,10.0,70.0,FORWARD,,FORWARD,Freshman,0,St. Joseph-Ogden,"ST JOSEPH, ILL",IL,USA
7212,300,Ill. Wesleyan,17833.0,Emily Galvan,Freshman,Arlington Heights,Ill,Rolling Meadows,,"5'6""",Guard,12,https://www.iwusports.com/sports/womens-basketball/roster/emily-galvan/17833,2022-23,IL,CCIW,III,5.0,6.0,66.0,GUARD,,GUARD,Freshman,0,Rolling Meadows,"ARLINGTON HEIGHTS, ILL",IL,USA
7213,300,Ill. Wesleyan,17828.0,Mallory Powers,Sophomore,Amboy,Ill,Amboy,,"5'10""",Guard,13,https://www.iwusports.com/sports/womens-basketball/roster/mallory-powers/17828,2022-23,IL,CCIW,III,5.0,10.0,70.0,GUARD,,GUARD,Sophomore,0,Amboy,"AMBOY, ILL",IL,USA
7214,300,Ill. Wesleyan,17831.0,Abby Spencer,Sophomore,Oak Park,Ill,Oak Park River Forest,,"6'0""",Forward,14,https://www.iwusports.com/sports/womens-basketball/roster/abby-spencer/17831,2022-23,IL,CCIW,III,6.0,0.0,72.0,FORWARD,,FORWARD,Sophomore,0,Oak Park River Forest,"OAK PARK, ILL",IL,USA
7215,300,Ill. Wesleyan,17837.0,Laura Mahlum,Freshman,Barrington,Ill,Barrington,,"6'0""",Guard/Forward,15,https://www.iwusports.com/sports/womens-basketball/roster/laura-mahlum/17837,2022-23,IL,CCIW,III,6.0,0.0,72.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Barrington,"BARRINGTON, ILL",IL,USA
7216,300,Ill. Wesleyan,17839.0,Caite Knutson,Junior,Maryville,Ill,Collinsville,,"6'0""",Forward,20,https://www.iwusports.com/sports/womens-basketball/roster/caite-knutson/17839,2022-23,IL,CCIW,III,6.0,0.0,72.0,FORWARD,,FORWARD,Junior,0,Collinsville,"MARYVILLE, ILL",IL,USA
7217,300,Ill. Wesleyan,17829.0,Claire Retherford,Senior,Foosland,Ill,Gibson City/Melvin-Sibley,,"5'10""",Forward,21,https://www.iwusports.com/sports/womens-basketball/roster/claire-retherford/17829,2022-23,IL,CCIW,III,5.0,10.0,70.0,FORWARD,,FORWARD,Senior,0,Gibson City/Melvin-Sibley,"FOOSLAND, ILL",IL,USA
7218,300,Ill. Wesleyan,17822.0,Katelyn Heller,Senior,Glen Ellyn,Ill,Glenbard West,,"5'8""",Guard,22,https://www.iwusports.com/sports/womens-basketball/roster/katelyn-heller/17822,2022-23,IL,CCIW,III,5.0,8.0,68.0,GUARD,,GUARD,Senior,0,Glenbard West,"GLEN ELLYN, ILL",IL,USA
7219,300,Ill. Wesleyan,17819.0,Kelly Carlson,Senior,Western Springs,Ill,Lyons Township,,"5'10""",Forward,23,https://www.iwusports.com/sports/womens-basketball/roster/kelly-carlson/17819,2022-23,IL,CCIW,III,5.0,10.0,70.0,FORWARD,,FORWARD,Senior,0,Lyons Township,"WESTERN SPRINGS, ILL",IL,USA
7220,300,Ill. Wesleyan,17827.0,Kate Palmer,Sophomore,Geneva,Ill,Geneva,,"5'10""",Guard,24,https://www.iwusports.com/sports/womens-basketball/roster/kate-palmer/17827,2022-23,IL,CCIW,III,5.0,10.0,70.0,GUARD,,GUARD,Sophomore,0,Geneva,"GENEVA, ILL",IL,USA
7221,300,Ill. Wesleyan,17824.0,Emily Kleffman,Junior,Tinley Park,Ill,Tinley Park,,"6'3""",Center,25,https://www.iwusports.com/sports/womens-basketball/roster/emily-kleffman/17824,2022-23,IL,CCIW,III,6.0,3.0,75.0,CENTER,,CENTER,Junior,0,Tinley Park,"TINLEY PARK, ILL",IL,USA
